8.36595;7.88206;0.44;7.88;0;1;1.60773;-0.9;2.03634;6.98
3.3217;2.08137;0.490001;2.18;0;0;0;4.53;4.76182;6.71
10.6317;9.99545;10.07;0.52;0;0;1.30683;4.48;4.74901;5
1.30184;0.291548;0.19;0.49;0;1;0;4.41;4.8244;4.9
0.78891;0.198494;0.24;0.38;0;0;0;4.5;4.77883;4.88
6.1122;0.897385;0.49;2.48;0;3;0;3.96;5.00478;6.44
0.583279;0.232594;0.16;0.21;0;0;0;4.38;4.44558;4.59
11.8205;11.1716;9.96;5.06;0;0;1.61022;1.12;4.14766;6.18
2.41572;1.87385;0.33;2.01;0;1;0;3.94;4.94231;5.95
12.4776;12.019;10.42;5.99;0;0;1.58781;1.07;3.2067;7.06
2.30061;1.61524;0.64;1.61;0;0;0;3.81;4.45612;5.42
1.08335;0.490408;0.21;0.46;1;2;0;3.74;4.13621;4.2
11.4526;9.9815;9.84;3.25;2;0;1.19984;0.56;2.49523;3.81
18.5115;4.5135;4.67;8.27;1;1;2.71172;-0.96;3.26647;7.31
8.59615;8.59;0.0699999;8.59;0;0;2.57855;-1.15;2.88738;7.44
9.41609;9.26035;0.49;9.26;1;0;3.06273;-1.44;3.16957;7.82
8.41596;8.29232;0.93;8.24;0;0;3.30565;-1.24;2.63455;7
7.46644;7.43345;0.59;7.41;0;0;3.80024;-0.2;3.67175;7.21
7.78304;7.45668;2.15;7.27;0;1;2.40755;-0.42;3.12714;6.85
8.83587;8.83274;0.22;8.83;0;0;3.73;-1.16;2.97205;7.67
3.89658;3.78963;0.54;3.78;0;0;0;1.7;3.29441;5.48
17.5514;13.507;11.26;7.5;0;1;1.57249;-1.75;3.06132;5.75
6.79342;6.60049;0.65;6.6;0;0;0;1.41;3.63805;8.01
6.49788;6.20423;4.05;4.7;0;0;1.59119;-1.38;1.33406;3.32
3.15014;2.55157;1.35;2.45;0;0;0;4.37;5.51288;6.82
11.3329;10.2846;9.31;4.47;0;0;1.98182;-0.05;3.38359;4.42
12.3963;11.1872;10.44;4.02;0;0;1.8788;1.94;3.78953;5.96
12.6952;11.8707;9.73;6.8;0;0;1.66887;-1.61;2.9966;5.19
6.18465;5.87872;0.79;5.87;0;0;0;1.99;4.02467;7.86
12.8877;12.0832;9.45;7.55;0;0;1.5463;-1.59;3.37861;5.96
15.8139;14.183;11.18;8.84;0;0;1.37865;-1.68;3.7638;7.16
10.0139;9.63324;0.81;9.63;1;0;1.48574;-1.79;3.17955;7.84
10.9378;10.4585;9.59;4.33;0;0;1.67203;1.46;3.21579;5.79
11.01;10.8561;9.61;5.05;0;0;1.91155;0.96;3.63335;6.01
13.0986;9.85772;7.74;7.62;0;0;1.78517;-1.57;4.3606;6.05
11.7252;11.3607;8.73;7.27;0;0;2.09446;-1.51;2.48255;5.76
1.63986;1.51268;0.15;1.51;0;0;0;2.11;2.76931;3.62
9.82083;9.44693;9.26;2.08;0;1;1.50658;5.48;6.22995;7.56
12.1196;11.0541;9.07;6.64;0;0;2.05438;-1.38;3.02869;5.26
8.30368;8.27967;0.4;8.27;0;0;3.90959;-0.75;3.07238;7.52
3.62332;3.57035;0.21;3.57;0;0;0;1.28;3.53413;4.85
4.86484;4.54274;4.53;0.8;0;0;1.95305;3.9;4.34129;4.7
10.6115;9.34966;9.21;1.61;0;1;1.48557;-1.4;-0.158957;0.21
8.7633;8.75112;0.22;8.75;0;0;3.7948;-1.14;2.86818;7.61
11.3738;11.0585;10.01;4.7;0;0;1.59924;0.12;3.03326;4.82
3.82508;3.72156;3.44;1.42;0;0;2.03303;0.97;1.80188;2.39
10.3657;9.97102;7.14;7;0;0;2.00472;-1.31;2.66679;5.69
3.73375;3.66191;3.64;0.4;0;0;0.961079;2.34;2.4899;2.74
8.32629;7.70374;7.6;2.07;0;0;1.37402;-0.85;0.678679;1.22
4.75185;4.16203;2.67;3.34;0;0;0.843744;-1.51;0.471361;1.83
3.00353;2.90167;0.37;2.89;0;0;0;2.06;3.31967;4.95
12.5612;12.1239;10.46;6.13;0;0;2.1326;0.6;4.1122;6.73
2.85611;2.29582;0.96;2.18;1;0;0;1.43;3.03829;3.61
16.3338;10.6519;10.88;4.36;1;2;1.61813;3.19;5.51976;7.55
13.6353;10.9199;10.72;3.61;0;0;1.78995;-1.66;1.22151;1.95
10.5457;9.84394;9.26;3.39;0;0;1.33694;1.31;3.38279;4.7
11.5851;10.9859;10.7;2.51;0;1;1.56716;3.91;4.71344;6.42
7.58426;7.27237;0.57;7.25;0;0;2.11998;-0.12;2.28826;7.13
8.13607;8.04191;0.95;8;0;0;1.95591;-0.84;2.05969;7.16
8.48288;8.48038;0.0799999;8.48;0;0;3.1209;-1.4;2.72708;7.08
3.37547;1.75693;0.7;1.8;0;0;0;2.84;3.15874;4.64
8.73127;8.66201;8.32;2.44;0;1;1.99317;0.32;1.5107;2.76
12.319;10.2621;9.77;4.14;0;1;1.24374;-1.54;1.36234;2.6
3.65727;2.1315;0.23;2.36;0;1;0;2.19;3.52652;4.55
4.17127;4.05149;0.44;4.05;0;0;0;1.91;3.8425;5.96
1.49575;1.40071;0.24;1.4;0;0;0.36126;-1.08;0.0366346;0.32
